tuple_id	id	condition	response_num	num_cum_ideas	num_cum_categories
[u'5cf8bd26f52fb12addcb7001f1d6bba4410e8bb28faa9bd5f447ccd1', u'2013-09-11 14:51:55', 20, 14]	9945	20	177	139	65
[u'5cf8bd26f52fb12addcb7001f1d6bba4410e8bb28faa9bd5f447ccd1', u'2013-09-11 14:51:55', 20, 16]	9946	20	178	140	65
[u'5cf8bd26f52fb12addcb7001f1d6bba4410e8bb28faa9bd5f447ccd1', u'2013-09-11 14:51:55', 20, 18]	9947	20	179	141	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 18]	4758	20	180	141	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 7]	4957	20	181	141	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 13]	7184	20	182	141	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 12]	7221	20	183	141	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 19]	7414	20	184	142	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 0]	7429	20	185	142	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 1]	7444	20	186	142	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 2]	7467	20	187	142	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 3]	7499	20	188	142	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 4]	7525	20	189	143	65
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 5]	7526	20	190	144	66
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 6]	7529	20	191	145	66
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 8]	7533	20	192	146	67
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 9]	7544	20	193	146	67
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 10]	7567	20	194	147	68
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 11]	7580	20	195	148	68
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 14]	7581	20	196	148	68
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 15]	7591	20	197	149	68
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 16]	7599	20	198	149	68
[u'5d86add0feed90105a65406f049af489b87d43fa9383068ba7cfb922', u'2013-07-15 16:07:19', 20, 17]	7623	20	199	150	68
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 0]	4802	20	200	150	68
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 5]	4859	20	201	150	68
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 8]	7408	20	202	151	68
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 13]	7579	20	203	151	68
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 9]	8071	20	204	151	68
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 7]	8399	20	205	152	69
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 2]	8964	20	206	153	69
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 10]	9569	20	207	154	69
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 1]	9918	20	208	155	69
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 3]	9919	20	209	156	70
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 4]	9920	20	210	157	70
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 6]	9921	20	211	158	70
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 11]	9922	20	212	159	70
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 12]	9923	20	213	160	70
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 14]	9924	20	214	161	71
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 15]	9925	20	215	162	71
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 16]	9926	20	216	163	71
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 17]	9927	20	217	164	71
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 18]	9928	20	218	165	71
[u'875b42707fe60b66f44743273b2dfd3c5fd21796c49de760dc026968', u'2013-09-11 14:40:07', 20, 19]	9929	20	219	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 8]	4757	20	220	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 9]	4832	20	221	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 7]	4866	20	222	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 13]	4867	20	223	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 17]	4868	20	224	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 0]	7183	20	225	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 1]	7219	20	226	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 4]	7220	20	227	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 2]	7280	20	228	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 3]	7321	20	229	166	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 5]	7329	20	230	167	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 6]	7347	20	231	168	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 10]	7348	20	232	169	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 11]	7349	20	233	169	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 12]	7363	20	234	169	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 14]	7380	20	235	170	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 15]	7387	20	236	171	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 16]	7391	20	237	171	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 18]	7413	20	238	171	71
[u'a4b7d6cf25e5780d65c32a71280ae7bc5ab8dd3b07547eb599fee756', u'2013-07-15 14:36:32', 20, 19]	7425	20	239	171	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 13]	4927	20	240	171	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 1]	7276	20	241	171	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 2]	7319	20	242	171	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 4]	7896	20	243	171	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 5]	7955	20	244	172	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 12]	7956	20	245	172	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 8]	8075	20	246	172	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 9]	8165	20	247	173	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 6]	8265	20	248	173	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 3]	8273	20	249	173	71
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 18]	8642	20	250	174	72
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 14]	9390	20	251	175	72
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 0]	9560	20	252	176	72
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 10]	9566	20	253	177	72
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 17]	9840	20	254	178	72
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 16]	9856	20	255	179	73
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 11]	9905	20	256	179	73
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 7]	10010	20	257	180	73
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 15]	10011	20	258	181	73
[u'a8c99684e2115b28710911604dee491078def64ac28cbe40b04818d2', u'2013-09-12 08:27:49', 20, 19]	10012	20	259	182	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 4]	4914	20	260	182	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 5]	4915	20	261	182	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 3]	5055	20	262	182	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 0]	7346	20	263	182	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 2]	7440	20	264	182	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 16]	7462	20	265	182	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 15]	7588	20	266	182	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 13]	7920	20	267	183	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 9]	8022	20	268	183	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 17]	8147	20	269	184	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 19]	8923	20	270	184	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 14]	9145	20	271	185	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 12]	9185	20	272	186	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 6]	9308	20	273	187	73
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 1]	9312	20	274	188	74
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 10]	9421	20	275	189	74
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 7]	9874	20	276	190	74
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 8]	9875	20	277	191	74
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 11]	9876	20	278	192	75
[u'a91d95df6f1ebedf05d02aca43e1939aa16f94b35a73e983156ff541', u'2013-09-11 13:38:54', 20, 18]	9877	20	279	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 11]	4762	20	280	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 2]	4871	20	281	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 4]	4872	20	282	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 0]	5017	20	283	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 1]	7228	20	284	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 16]	7330	20	285	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 9]	7416	20	286	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 3]	7677	20	287	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 8]	7721	20	288	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 15]	7722	20	289	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 7]	7907	20	290	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 6]	8014	20	291	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 17]	8015	20	292	192	75
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 18]	8043	20	293	193	76
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 5]	8176	20	294	194	76
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 10]	8178	20	295	195	76
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 12]	8179	20	296	196	77
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 13]	8182	20	297	197	77
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 14]	8184	20	298	198	77
[u'aac82f88072a0990f3d4f9cd2e92d07668a062e6f31f6a680deeaec7', u'2013-07-16 17:06:16', 20, 19]	8192	20	299	199	78
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 4]	4759	20	300	199	78
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 8]	4816	20	301	199	78
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 7]	4869	20	302	199	78
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 9]	7185	20	303	199	78
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 1]	7222	20	304	199	78
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 6]	7468	20	305	199	78
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 0]	7625	20	306	200	78
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 2]	7633	20	307	201	78
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 3]	7635	20	308	202	79
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 5]	7637	20	309	203	79
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 10]	7638	20	310	204	79
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 11]	7641	20	311	205	80
[u'b5231d193b106f838a0fc55f635e03968fa063ee8b2e13f2cb6f0681', u'2013-07-16 16:04:07', 20, 12]	7647	20	312	206	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 2]	7636	20	313	206	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 1]	7789	20	314	206	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 8]	8390	20	315	207	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 15]	8402	20	316	207	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 5]	8430	20	317	207	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 6]	8518	20	318	207	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 0]	9331	20	319	208	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 3]	9890	20	320	209	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 4]	9891	20	321	210	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 7]	9892	20	322	211	80
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 9]	9893	20	323	212	81
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 16]	9894	20	324	212	81
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 10]	9895	20	325	213	81
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 11]	9896	20	326	213	81
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 12]	9897	20	327	213	81
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 17]	9898	20	328	213	81
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 13]	9899	20	329	214	81
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 14]	9900	20	330	215	81
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 18]	9901	20	331	216	81
[u'bb73d7bc04bc541eeb1daab8b02ced92d872b6a4e8600e92c25b4eaa', u'2013-09-11 14:10:14', 20, 19]	9902	20	332	217	81
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 14]	4812	20	333	217	81
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 11]	5084	20	334	217	81
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 16]	7278	20	335	217	81
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 3]	7362	20	336	217	81
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 6]	7379	20	337	217	81
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 17]	7523	20	338	217	81
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 4]	8053	20	339	217	81
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 1]	8127	20	340	218	82
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 10]	8252	20	341	218	82
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 13]	8376	20	342	219	83
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 19]	8891	20	343	220	83
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 8]	9147	20	344	220	83
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 2]	9391	20	345	220	83
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 9]	9456	20	346	221	83
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 18]	9828	20	347	222	83
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 0]	9841	20	348	222	83
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 7]	9963	20	349	223	83
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 5]	10014	20	350	224	83
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 12]	10015	20	351	225	83
[u'ca1b8285efbda5689c53e8f42f669154aa04acb97f61b5c4229cf168', u'2013-09-12 09:20:10', 20, 15]	10016	20	352	226	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 16]	7411	20	353	226	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 17]	7412	20	354	226	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 15]	7715	20	355	227	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 0]	7754	20	356	227	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 1]	7755	20	357	227	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 2]	7756	20	358	227	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 5]	7757	20	359	227	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 6]	7758	20	360	227	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 14]	8495	20	361	227	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 7]	8733	20	362	228	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 12]	8734	20	363	228	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 9]	9029	20	364	229	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 4]	9128	20	365	230	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 11]	9361	20	366	231	83
[u'e158d03667cd525197522274c6dc92125f636fb31b9a744b0b29e41d', u'2013-09-12 05:54:26', 20, 18]	9443	20	367	232	83
