response_id	id	condition	response_num	num_cum_ideas	num_cum_categories	run_id	num_responses_requested	user_id
[u'6442dad1b679d607f3390c99ab1bc8ea0300dcad15b30060a21e79d1', u'2013-09-10 20:55:10', 10, 4]	9099	10	114	74	38	[u'6442dad1b679d607f3390c99ab1bc8ea0300dcad15b30060a21e79d1', u'2013-09-10 20:55:10', 10]	10	6442dad1b679d607f3390c99ab1bc8ea0300dcad15b30060a21e79d1
[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10, 5]	6645	10	115	74	38	[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10]	10	65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1
[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10, 2]	6912	10	116	74	38	[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10]	10	65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1
[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10, 0]	7156	10	117	75	39	[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10]	10	65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1
[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10, 7]	7223	10	118	75	39	[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10]	10	65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1
[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10, 3]	7348	10	119	76	39	[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10]	10	65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1
[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10, 8]	7655	10	120	77	39	[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10]	10	65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1
[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10, 1]	7838	10	121	77	39	[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10]	10	65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1
[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10, 9]	8334	10	122	78	39	[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10]	10	65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1
[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10, 4]	8664	10	123	79	39	[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10]	10	65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1
[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10, 6]	9159	10	124	80	40	[u'65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1', u'2013-09-11 13:36:22', 10]	10	65846e859d28d0c0cde33ef708746a447097431099c6559e318698f1
[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10, 0]	6719	10	125	80	40	[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10]	10	6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500
[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10, 8]	6760	10	126	80	40	[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10]	10	6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500
[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10, 9]	7070	10	127	80	40	[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10]	10	6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500
[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10, 2]	7096	10	128	80	40	[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10]	10	6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500
[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10, 1]	7458	10	129	81	40	[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10]	10	6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500
[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10, 3]	7603	10	130	82	41	[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10]	10	6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500
[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10, 4]	8625	10	131	83	41	[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10]	10	6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500
[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10, 5]	8626	10	132	84	41	[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10]	10	6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500
[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10, 6]	8627	10	133	85	41	[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10]	10	6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500
[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10, 7]	8628	10	134	85	41	[u'6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500', u'2013-09-03 10:36:07', 10]	10	6599cd8d45865d2c380c5107e1d90746da7e75462a327008e89be500
[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10, 2]	4400	10	135	85	41	[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10]	10	704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec
[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10, 0]	6885	10	136	86	42	[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10]	10	704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec
[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10, 6]	6941	10	137	86	42	[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10]	10	704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec
[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10, 3]	7738	10	138	87	42	[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10]	10	704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec
[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10, 8]	8528	10	139	88	42	[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10]	10	704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec
[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10, 9]	8557	10	140	89	42	[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10]	10	704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec
[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10, 4]	8710	10	141	90	42	[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10]	10	704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec
[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10, 1]	9277	10	142	91	42	[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10]	10	704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec
[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10, 5]	9279	10	143	92	42	[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10]	10	704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec
[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10, 7]	9280	10	144	93	42	[u'704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec', u'2013-09-12 10:51:43', 10]	10	704414edbe903d159559fca5fe2d25f17b2a54ec7a2871bb2b003fec
[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10, 5]	4358	10	145	93	42	[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10]	10	73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da
[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10, 6]	4426	10	146	93	42	[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10]	10	73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da
[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10, 1]	4460	10	147	93	42	[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10]	10	73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da
[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10, 2]	4595	10	148	93	42	[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10]	10	73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da
[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10, 0]	6669	10	149	93	42	[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10]	10	73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da
[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10, 7]	6986	10	150	93	42	[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10]	10	73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da
[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10, 9]	7010	10	151	94	42	[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10]	10	73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da
[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10, 3]	7946	10	152	95	43	[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10]	10	73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da
[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10, 4]	7947	10	153	96	44	[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10]	10	73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da
[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10, 8]	7948	10	154	97	44	[u'73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da', u'2013-07-20 11:54:11', 10]	10	73f2b35c6a08c325c6946cf60d2afc3cf2b9c195fb0f76a503b004da
[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10, 6]	4396	10	155	97	44	[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10]	10	7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4
[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10, 9]	6982	10	156	98	45	[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10]	10	7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4
[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10, 2]	7207	10	157	98	45	[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10]	10	7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4
[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10, 7]	7361	10	158	99	45	[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10]	10	7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4
[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10, 3]	7495	10	159	100	46	[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10]	10	7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4
[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10, 4]	7496	10	160	100	46	[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10]	10	7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4
[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10, 1]	7917	10	161	100	46	[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10]	10	7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4
[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10, 0]	8699	10	162	101	47	[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10]	10	7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4
[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10, 5]	9250	10	163	102	47	[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10]	10	7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4
[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10, 8]	9251	10	164	103	48	[u'7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4', u'2013-09-11 19:57:57', 10]	10	7574d1faba58af86461e7b218f4aeb15cfdebe19d6b4a6aa2ae71fa4
[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10, 2]	6637	10	165	103	48	[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10]	10	7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e
[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10, 4]	7024	10	166	103	48	[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10]	10	7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e
[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10, 3]	7189	10	167	103	48	[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10]	10	7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e
[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10, 7]	7750	10	168	104	48	[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10]	10	7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e
[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10, 1]	8630	10	169	105	48	[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10]	10	7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e
[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10, 0]	9061	10	170	106	49	[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10]	10	7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e
[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10, 5]	9062	10	171	107	50	[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10]	10	7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e
[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10, 6]	9063	10	172	108	51	[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10]	10	7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e
[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10, 8]	9064	10	173	109	51	[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10]	10	7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e
[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10, 9]	9065	10	174	110	52	[u'7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e', u'2013-09-04 23:53:42', 10]	10	7ab61011bc6bdc2ad0b4d5aa4d62b38f75c6781ed60b3d8aa1590c1e
[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10, 0]	4398	10	175	110	52	[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10]	10	801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2
[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10, 2]	4556	10	176	111	52	[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10]	10	801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2
[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10, 4]	6648	10	177	111	52	[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10]	10	801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2
[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10, 7]	6884	10	178	111	52	[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10]	10	801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2
[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10, 1]	6916	10	179	111	52	[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10]	10	801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2
[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10, 6]	6939	10	180	111	52	[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10]	10	801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2
[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10, 5]	7006	10	181	111	52	[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10]	10	801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2
[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10, 3]	7166	10	182	111	52	[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10]	10	801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2
[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10, 9]	8198	10	183	112	53	[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10]	10	801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2
[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10, 8]	9072	10	184	113	53	[u'801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2', u'2013-09-12 09:00:23', 10]	10	801883cca7a9ee1d7fca312b381f75bae6c493e26e7144c772c631c2
[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10, 0]	4504	10	185	113	53	[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10]	10	86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488
[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10, 3]	6742	10	186	113	53	[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10]	10	86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488
[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10, 6]	6832	10	187	114	53	[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10]	10	86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488
[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10, 2]	7082	10	188	114	53	[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10]	10	86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488
[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10, 7]	7349	10	189	114	53	[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10]	10	86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488
[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10, 4]	7466	10	190	114	53	[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10]	10	86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488
[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10, 5]	9023	10	191	115	53	[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10]	10	86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488
[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10, 1]	9247	10	192	116	53	[u'86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488', u'2013-09-11 19:52:31', 10]	10	86db76b6b529fc5e07dc826ca017330404696ddce1de1c8967807488
[u'8ae5f744962b79829eaabeac4fc0e3036977ea54f1482e48b9b592a1', u'2013-09-10 18:19:58', 10, 9]	4382	10	193	116	53	[u'8ae5f744962b79829eaabeac4fc0e3036977ea54f1482e48b9b592a1', u'2013-09-10 18:19:58', 10]	10	8ae5f744962b79829eaabeac4fc0e3036977ea54f1482e48b9b592a1
[u'8ae5f744962b79829eaabeac4fc0e3036977ea54f1482e48b9b592a1', u'2013-09-10 18:19:58', 10, 6]	4479	10	194	116	53	[u'8ae5f744962b79829eaabeac4fc0e3036977ea54f1482e48b9b592a1', u'2013-09-10 18:19:58', 10]	10	8ae5f744962b79829eaabeac4fc0e3036977ea54f1482e48b9b592a1
